X;Y;;;;;;;;;;;
-58,40917827;-34,62126275;;;;;;;;;;;
-58,46795372;-34,60879711;;;;;;;;;;;
-58,40910801;-34,62240639;;;;;;;;;;;
-58,40899706;-34,62350537;;;;;;;;;;;
-58,36812423;-34,59843282;;;;;;;;;;;
-58,49922015;-34,58175851;;;;;;;;;;;
-58,51374083;-34,60141138;;;;;;;;;;;
-58,42631568;-34,58485663;;;;;;;;;;;
-58,40975605;-34,59128127;;;;;;;;;;;
-58,40787529;-34,59249901;;;;;;;;;;;
-58,41566413;-34,5873527;;;;;;;;;;;
-58,41653797;-34,58672254;;;;;;;;;;;
-58,41965117;-34,58447308;;;;;;;;;;;
-58,41276046;-34,58932262;;;;;;;;;;;
-58,4245269;-34,58093917;;;;;;;;;;;
-58,42533613;-34,58035259;;;;;;;;;;;
-58,42193653;-34,58281674;;;;;;;;;;;
-58,4229015;-34,58211726;;;;;;;;;;;
-58,42375888;-34,58149584;;;;;;;;;;;
-58,41359801;-34,5887762;;;;;;;;;;;
-58,44914845;-34,58738723;;;;;;;;;;;
-58,43856133;-34,54559227;;;;;;;;;;;
-58,43812716;-34,59501615;;;;;;;;;;;
-58,44945161;-34,59189129;;;;;;;;;;;
-58,48861532;-34,60711905;;;;;;;;;;;
-58,49210162;-34,6030585;;;;;;;;;;;
-58,44791228;-34,56254603;;;;;;;;;;;
-58,44881521;-34,56307806;;;;;;;;;;;
-58,45543417;-34,56678508;;;;;;;;;;;
-58,45061046;-34,56413581;;;;;;;;;;;
-58,44700383;-34,56201076;;;;;;;;;;;
-58,45452758;-34,56625423;;;;;;;;;;;
-58,451513;-34,56466754;;;;;;;;;;;
-58,45632391;-34,56730613;;;;;;;;;;;
-58,44971534;-34,56360838;;;;;;;;;;;
-58,45722022;-34,56783098;;;;;;;;;;;
-58,37813396;-34,63668504;;;;;;;;;;;
-58,37767278;-34,63816206;;;;;;;;;;;
-58,37531292;-34,6472513;;;;;;;;;;;
-58,37493132;-34,64855237;;;;;;;;;;;
-58,37931156;-34,63286392;;;;;;;;;;;
-58,37649677;-34,64268486;;;;;;;;;;;
-58,37677803;-34,64466704;;;;;;;;;;;
-58,37454814;-34,64980604;;;;;;;;;;;
-58,4386147;-34,61694314;;;;;;;;;;;
-58,44084659;-34,611352;;;;;;;;;;;
-58,49096076;-34,54999246;;;;;;;;;;;
-58,48878884;-34,55310596;;;;;;;;;;;
-58,48713502;-34,55549205;;;;;;;;;;;
-58,48226781;-34,56297998;;;;;;;;;;;
-58,48605452;-34,55704553;;;;;;;;;;;
-58,4843499;-34,55948442;;;;;;;;;;;
-58,48338502;-34,56086454;;;;;;;;;;;
-58,49041161;-34,5507776;;;;;;;;;;;
-58,42428837;-34,59287058;;;;;;;;;;;
-58,41642042;-34,59408543;;;;;;;;;;;
-58,43290381;-34,58683799;;;;;;;;;;;
-58,41829559;-34,59411677;;;;;;;;;;;
-58,43032523;-34,58862834;;;;;;;;;;;
-58,37678492;-34,6362298;;;;;;;;;;;
-58,37627356;-34,63800917;;;;;;;;;;;
-58,37430301;-34,64698542;;;;;;;;;;;
-58,37854753;-34,63057696;;;;;;;;;;;
-58,37382128;-34,64835283;;;;;;;;;;;
-58,3732724;-34,64939046;;;;;;;;;;;
-58,37542063;-34,64312951;;;;;;;;;;;
-58,37713726;-34,63471172;;;;;;;;;;;
-58,3663282;-34,61924365;;;;;;;;;;;
-58,36673881;-34,61562393;;;;;;;;;;;
-58,36645575;-34,61811888;;;;;;;;;;;
-58,36659655;-34,61687778;;;;;;;;;;;
-58,36726348;-34,61099739;;;;;;;;;;;
-58,42238321;-34,60175052;;;;;;;;;;;
-58,38721245;-34,62125757;;;;;;;;;;;
-58,40061163;-34,62221894;;;;;;;;;;;
-59,5664608;-35,52590316;;;;;;;;;;;
-58,36702724;-34,6204845;;;;;;;;;;;
-58,38009068;-34,62093813;;;;;;;;;;;
-58,41475344;-34,62437076;;;;;;;;;;;
-58,39676967;-34,6217976;;;;;;;;;;;
-58,39819512;-34,62189288;;;;;;;;;;;
-58,38297254;-34,62100133;;;;;;;;;;;
-58,38435056;-34,62104878;;;;;;;;;;;
-58,3786677;-34,62087835;;;;;;;;;;;
-58,49189286;-34,56770581;;;;;;;;;;;
-58,4986208;-34,57128243;;;;;;;;;;;
-58,36743315;-34,61692788;;;;;;;;;;;
-58,36987846;-34,6171664;;;;;;;;;;;
-58,37308677;-34,61715691;;;;;;;;;;;
-58,37591529;-34,61735249;;;;;;;;;;;
-58,39320206;-34,61823303;;;;;;;;;;;
-58,37167056;-34,61720353;;;;;;;;;;;
-58,39170026;-34,61815807;;;;;;;;;;;
-58,38027822;-34,61763773;;;;;;;;;;;
-58,36942073;-34,61711586;;;;;;;;;;;
-58,36868642;-34,61700516;;;;;;;;;;;
-58,37444268;-34,61725192;;;;;;;;;;;
-58,37736184;-34,61745113;;;;;;;;;;;
-58,38746381;-34,6179084;;;;;;;;;;;
-58,38587776;-34,61784789;;;;;;;;;;;
-58,38432144;-34,61779281;;;;;;;;;;;
-58,39449909;-34,61830166;;;;;;;;;;;
-58,39032922;-34,61807951;;;;;;;;;;;
-58,3787768;-34,61754705;;;;;;;;;;;
-58,38896773;-34,61799615;;;;;;;;;;;
-58,36619462;-34,62042088;;;;;;;;;;;
-58,36607137;-34,62150749;;;;;;;;;;;
-58,36662388;-34,63701372;;;;;;;;;;;
-58,40466627;-34,65045777;;;;;;;;;;;
-58,39542857;-34,65150961;;;;;;;;;;;
-58,38738158;-34,65085894;;;;;;;;;;;
-58,39224345;-34,65135371;;;;;;;;;;;
-58,38568676;-34,65053118;;;;;;;;;;;
-58,38036807;-34,64958627;;;;;;;;;;;
-58,3825795;-34,64993381;;;;;;;;;;;
-58,37978071;-34,62372338;;;;;;;;;;;
-58,51846708;-34,62684122;;;;;;;;;;;
-58,52779636;-34,6196598;;;;;;;;;;;
-58,512043;-34,63178901;;;;;;;;;;;
-58,51403585;-34,6302567;;;;;;;;;;;
-58,52282976;-34,62348561;;;;;;;;;;;
-58,52462333;-34,62210632;;;;;;;;;;;
-58,52666033;-34,6205359;;;;;;;;;;;
-58,5257211;-34,62125907;;;;;;;;;;;
-58,40719803;-34,59959874;;;;;;;;;;;
-58,41900566;-34,59953965;;;;;;;;;;;
-58,50881954;-34,59944427;;;;;;;;;;;
-58,4468862;-34,57924004;;;;;;;;;;;
-58,44574265;-34,57715076;;;;;;;;;;;
-58,46528863;-34,63363037;;;;;;;;;;;
-58,44028649;-34,62766836;;;;;;;;;;;
-58,46262148;-34,63281946;;;;;;;;;;;
-58,46948452;-34,63493059;;;;;;;;;;;
-58,46124673;-34,63240352;;;;;;;;;;;
-58,46394137;-34,63322263;;;;;;;;;;;
-58,41421821;-34,645754;;;;;;;;;;;
-58,47072325;-34,61575143;;;;;;;;;;;
-58,4341098;-34,62676386;;;;;;;;;;;
-58,47842907;-34,60840724;;;;;;;;;;;
-58,48097348;-34,60974833;;;;;;;;;;;
-58,38018544;-34,62636981;;;;;;;;;;;
-58,43634381;-34,59140888;;;;;;;;;;;
-58,40556984;-34,61242056;;;;;;;;;;;
-58,40527946;-34,61342332;;;;;;;;;;;
-58,39929821;-34,63475825;;;;;;;;;;;
-58,4045569;-34,61582442;;;;;;;;;;;
-58,40584023;-34,61126293;;;;;;;;;;;
-58,40432171;-34,58956645;;;;;;;;;;;
-58,39569276;-34,59340408;;;;;;;;;;;
-58,39874544;-34,59249705;;;;;;;;;;;
-58,37709081;-34,59287242;;;;;;;;;;;
-58,40744578;-34,58723964;;;;;;;;;;;
-58,37858488;-34,59288649;;;;;;;;;;;
-58,39719964;-34,59295292;;;;;;;;;;;
-58,40326473;-34,59035426;;;;;;;;;;;
-58,37544401;-34,59265561;;;;;;;;;;;
-58,38946073;-34,59282292;;;;;;;;;;;
-58,38859706;-34,5928293;;;;;;;;;;;
-58,38161909;-34,59283447;;;;;;;;;;;
-58,39216181;-34,59396004;;;;;;;;;;;
-58,38008181;-34,59285921;;;;;;;;;;;
-58,38757015;-34,59282986;;;;;;;;;;;
-58,39600393;-34,59181922;;;;;;;;;;;
-58,45206322;-34,55932965;;;;;;;;;;;
-58,47602594;-34,57345882;;;;;;;;;;;
-58,4538375;-34,56038574;;;;;;;;;;;
-58,45767509;-34,56261511;;;;;;;;;;;
-58,45474265;-34,56092448;;;;;;;;;;;
-58,45945623;-34,56366837;;;;;;;;;;;
-58,45294878;-34,55985672;;;;;;;;;;;
-58,48057855;-34,57653973;;;;;;;;;;;
-58,45566399;-34,56147294;;;;;;;;;;;
-58,44070441;-34,59226661;;;;;;;;;;;
-58,44551438;-34,59559816;;;;;;;;;;;
-58,42806696;-34,57998213;;;;;;;;;;;
-58,43293182;-34,5840283;;;;;;;;;;;
-58,43381858;-34,58468191;;;;;;;;;;;
-58,43570298;-34,58607076;;;;;;;;;;;
-58,43004317;-34,58187955;;;;;;;;;;;
-58,4347549;-34,585372;;;;;;;;;;;
-58,43965957;-34,59154119;;;;;;;;;;;
-58,4498597;-34,5986024;;;;;;;;;;;
-58,4487739;-34,59785211;;;;;;;;;;;
-58,44769092;-34,59709124;;;;;;;;;;;
-58,4316724;-34,58310001;;;;;;;;;;;
-58,44659757;-34,59634305;;;;;;;;;;;
-58,429012;-34,58095432;;;;;;;;;;;
-58,45205313;-34,60012;;;;;;;;;;;
-58,44174731;-34,59299061;;;;;;;;;;;
-58,45308823;-34,60082496;;;;;;;;;;;
-58,43069128;-34,58237685;;;;;;;;;;;
-58,4427216;-34,59366699;;;;;;;;;;;
-58,45087693;-34,59930838;;;;;;;;;;;
-58,44872131;-34,56160125;;;;;;;;;;;
-58,44962518;-34,56213665;;;;;;;;;;;
-58,45613069;-34,56597511;;;;;;;;;;;
-58,48313379;-34,58153521;;;;;;;;;;;
-58,45522896;-34,56544715;;;;;;;;;;;
-58,4523204;-34,56373308;;;;;;;;;;;
-58,43858413;-34,55557822;;;;;;;;;;;
-58,46199882;-34,56937017;;;;;;;;;;;
-58,4570212;-34,56649636;;;;;;;;;;;
-58,45052215;-34,56266796;;;;;;;;;;;
-58,46415458;-34,5706352;;;;;;;;;;;
-58,45791512;-34,56701966;;;;;;;;;;;
-58,4061318;-34,63261578;;;;;;;;;;;
-58,40721877;-34,62321477;;;;;;;;;;;
-58,48192996;-34,63972472;;;;;;;;;;;
-58,44298196;-34,56799846;;;;;;;;;;;
-58,44371502;-34,56875035;;;;;;;;;;;
-58,44633364;-34,57243265;;;;;;;;;;;
-58,45221048;-34,58247134;;;;;;;;;;;
-58,44583091;-34,57160383;;;;;;;;;;;
-58,44941364;-34,57798371;;;;;;;;;;;
-58,44772918;-34,57483887;;;;;;;;;;;
-58,45171316;-34,58170325;;;;;;;;;;;
-58,45055605;-34,57986613;;;;;;;;;;;
-58,45343237;-34,58435809;;;;;;;;;;;
-58,44889521;-34,57701589;;;;;;;;;;;
-58,44998352;-34,57892703;;;;;;;;;;;
-58,45276706;-34,58333077;;;;;;;;;;;
-58,44151791;-34,5664969;;;;;;;;;;;
-58,44537509;-34,57084819;;;;;;;;;;;
-58,44837338;-34,57604165;;;;;;;;;;;
-58,35984414;-34,61732675;;;;;;;;;;;
-58,40787253;-34,59498975;;;;;;;;;;;
-58,40090512;-34,58848924;;;;;;;;;;;
-58,46142811;-34,54556737;;;;;;;;;;;
-58,47015779;-34,55005505;;;;;;;;;;;
-58,46612272;-34,54790882;;;;;;;;;;;
-58,47602619;-34,55330162;;;;;;;;;;;
-58,4787721;-34,55482212;;;;;;;;;;;
-58,47785528;-34,55431447;;;;;;;;;;;
-58,46706255;-34,54837803;;;;;;;;;;;
-58,47443618;-34,55242169;;;;;;;;;;;
-58,47968455;-34,55532569;;;;;;;;;;;
-58,48811951;-34,55948075;;;;;;;;;;;
-58,49913886;-34,56476327;;;;;;;;;;;
-58,48622033;-34,55857244;;;;;;;;;;;
-58,49192957;-34,56130228;;;;;;;;;;;
-58,48529663;-34,55813028;;;;;;;;;;;
-58,48907158;-34,55993606;;;;;;;;;;;
-58,50731563;-34,56875962;;;;;;;;;;;
-58,49002239;-34,56039072;;;;;;;;;;;
-58,50013168;-34,6532109;;;;;;;;;;;
-58,39923048;-34,59084616;;;;;;;;;;;
-58,39996185;-34,59200149;;;;;;;;;;;
-58,3977615;-34,5885259;;;;;;;;;;;
-58,40243205;-34,60008646;;;;;;;;;;;
-58,4023065;-34,60209009;;;;;;;;;;;
-58,39911696;-34,58576214;;;;;;;;;;;
-58,39993402;-34,58502501;;;;;;;;;;;
-58,39291639;-34,59093627;;;;;;;;;;;
-58,3958612;-34,58855339;;;;;;;;;;;
-58,40402964;-34,58344232;;;;;;;;;;;
-58,40719699;-34,58315973;;;;;;;;;;;
-58,42011939;-34,58137045;;;;;;;;;;;
-58,40617527;-34,58345898;;;;;;;;;;;
-58,3939715;-34,59007447;;;;;;;;;;;
-58,4152281;-34,58168447;;;;;;;;;;;
-58,39824671;-34,58654676;;;;;;;;;;;
-59,56630949;-35,52602119;;;;;;;;;;;
-58,39002147;-34,59323327;;;;;;;;;;;
-58,40536279;-34,58345268;;;;;;;;;;;
-58,4012185;-34,58388115;;;;;;;;;;;
-58,41695322;-34,58157373;;;;;;;;;;;
-58,39085864;-34,59257347;;;;;;;;;;;
-58,40822425;-34,58284301;;;;;;;;;;;
-58,41019162;-34,58223648;;;;;;;;;;;
-58,40204699;-34,58342691;;;;;;;;;;;
-58,41109876;-34,58197778;;;;;;;;;;;
-58,40054683;-34,58447152;;;;;;;;;;;
-58,41270853;-34,58184613;;;;;;;;;;;
-58,39491155;-34,58931745;;;;;;;;;;;
-58,50883033;-34,61999124;;;;;;;;;;;
-58,5101153;-34,62112408;;;;;;;;;;;
-58,45358466;-34,63585558;;;;;;;;;;;
-58,40979306;-34,60254312;;;;;;;;;;;
-58,39542458;-34,60326028;;;;;;;;;;;
-58,40090015;-34,60344483;;;;;;;;;;;
-58,40632104;-34,60317156;;;;;;;;;;;
-58,41614567;-34,60045233;;;;;;;;;;;
-58,4177088;-34,59996552;;;;;;;;;;;
-58,38228113;-34,60257846;;;;;;;;;;;
-58,40741035;-34,60302192;;;;;;;;;;;
-58,37811858;-34,60237878;;;;;;;;;;;
-58,4125941;-34,6016012;;;;;;;;;;;
-58,40846784;-34,60294747;;;;;;;;;;;
-58,42357215;-34,59348564;;;;;;;;;;;
-58,43221209;-34,59949521;;;;;;;;;;;
-58,39692829;-34,60328238;;;;;;;;;;;
-58,4022207;-34,60342275;;;;;;;;;;;
-58,37670676;-34,60230201;;;;;;;;;;;
-58,38946262;-34,60301069;;;;;;;;;;;
-58,38795473;-34,60290969;;;;;;;;;;;
-58,40362565;-34,60340316;;;;;;;;;;;
-58,39955398;-34,6033442;;;;;;;;;;;
-58,38103925;-34,60251663;;;;;;;;;;;
-58,39398716;-34,60320588;;;;;;;;;;;
-58,39118378;-34,60310587;;;;;;;;;;;
-58,38520146;-34,60269148;;;;;;;;;;;
-58,39837332;-34,60330386;;;;;;;;;;;
-58,38664387;-34,60277373;;;;;;;;;;;
-58,5150364;-34,64771017;;;;;;;;;;;
-58,38449943;-34,5869641;;;;;;;;;;;
-58,38384746;-34,58767797;;;;;;;;;;;
-58,38388383;-34,60145153;;;;;;;;;;;
-58,381426;-34,62463077;;;;;;;;;;;
-58,38144604;-34,61975418;;;;;;;;;;;
-58,3815685;-34,61648697;;;;;;;;;;;
-58,38144972;-34,62381373;;;;;;;;;;;
-58,381426;-34,62463077;;;;;;;;;;;
-58,38018544;-34,62636981;;;;;;;;;;;
-58,38224492;-34,6259626;;;;;;;;;;;
-58,47602493;-34,58634843;;;;;;;;;;;
-58,39192976;-34,5900678;;;;;;;;;;;
-58,3929932;-34,58921784;;;;;;;;;;;
-58,38900876;-34,59248391;;;;;;;;;;;
-58,38992471;-34,5917153;;;;;;;;;;;
-58,45094911;-34,5686863;;;;;;;;;;;
-58,43299472;-34,59865821;;;;;;;;;;;
-58,43858635;-34,59268571;;;;;;;;;;;
-58,40244656;-34,63517663;;;;;;;;;;;
-58,48249798;-34,56774124;;;;;;;;;;;
-58,46170778;-34,61234266;;;;;;;;;;;
-58,44693786;-34,60412181;;;;;;;;;;;
-58,47312141;-34,56206561;;;;;;;;;;;
-58,43322092;-34,60429969;;;;;;;;;;;
-58,3695167;-34,59832048;;;;;;;;;;;
-58,36831773;-34,60170231;;;;;;;;;;;
-58,36792549;-34,60517332;;;;;;;;;;;
-58,37262967;-34,59209654;;;;;;;;;;;
-58,36805188;-34,60405509;;;;;;;;;;;
-58,36863581;-34,60043507;;;;;;;;;;;
-58,36907674;-34,59935328;;;;;;;;;;;
-58,37640329;-34,60812568;;;;;;;;;;;
-58,37675491;-34,60112822;;;;;;;;;;;
-58,42916621;-34,59217766;;;;;;;;;;;
-58,41855394;-34,58526784;;;;;;;;;;;
-58,43748436;-34,5975393;;;;;;;;;;;
-58,44991672;-34,62914094;;;;;;;;;;;
-58,36206066;-34,61480661;;;;;;;;;;;
-58,36189593;-34,61613163;;;;;;;;;;;
-58,36282463;-34,60943703;;;;;;;;;;;
-58,3617276;-34,61793205;;;;;;;;;;;
-58,35984414;-34,61732675;;;;;;;;;;;
-58,3617276;-34,61793205;;;;;;;;;;;
-58,3631558;-34,60652325;;;;;;;;;;;
-58,36220154;-34,61348002;;;;;;;;;;;
-58,36400619;-34,59897454;;;;;;;;;;;
-58,4655254;-34,60502466;;;;;;;;;;;
-58,46170778;-34,61234266;;;;;;;;;;;
-58,46624182;-34,59879362;;;;;;;;;;;
-58,46285019;-34,61016299;;;;;;;;;;;
-58,49898841;-34,63994036;;;;;;;;;;;
-58,4931606;-34,60639619;;;;;;;;;;;
-58,51321251;-34,61872212;;;;;;;;;;;
-58,43773979;-34,60773958;;;;;;;;;;;
-58,48100602;-34,63504313;;;;;;;;;;;
-58,452045;-34,59663995;;;;;;;;;;;
-58,45125341;-34,59735129;;;;;;;;;;;
-58,41481199;-34,62359085;;;;;;;;;;;
-58,41996559;-34,59650481;;;;;;;;;;;
-58,4197811;-34,59542318;;;;;;;;;;;
-58,42061186;-34,60069834;;;;;;;;;;;
-58,41956981;-34,59413829;;;;;;;;;;;
-58,42078447;-34,60190758;;;;;;;;;;;
-58,42033991;-34,59891773;;;;;;;;;;;
-58,41702827;-34,58934263;;;;;;;;;;;
-58,41786441;-34,5896183;;;;;;;;;;;
-58,42129758;-34,60601014;;;;;;;;;;;
-58,421415;-34,6072671;;;;;;;;;;;
-58,42118989;-34,60489023;;;;;;;;;;;
-58,41907554;-34,59078968;;;;;;;;;;;
-58,42021494;-34,59815992;;;;;;;;;;;
-58,4193452;-34,5927722;;;;;;;;;;;
-58,48576376;-34,54729452;;;;;;;;;;;
-58,48693411;-34,54574778;;;;;;;;;;;
-58,4731307;-34,56356029;;;;;;;;;;;
-58,48751638;-34,54497821;;;;;;;;;;;
-58,51478219;-34,61540107;;;;;;;;;;;
-58,44867325;-34,6157169;;;;;;;;;;;
-58,44794715;-34,61546724;;;;;;;;;;;
-58,45938156;-34,5621939;;;;;;;;;;;
-58,48580657;-34,57840138;;;;;;;;;;;
-58,44189055;-34,55178411;;;;;;;;;;;
-58,44300506;-34,55244678;;;;;;;;;;;
-58,4565063;-34,56049635;;;;;;;;;;;
-58,51247131;-34,60062808;;;;;;;;;;;
-58,410992;-34,61904858;;;;;;;;;;;
-58,40116991;-34,61655916;;;;;;;;;;;
-58,42051574;-34,62006667;;;;;;;;;;;
-58,4195939;-34,6200043;;;;;;;;;;;
-58,40546976;-34,61746276;;;;;;;;;;;
-58,41815841;-34,61990723;;;;;;;;;;;
-58,3931858;-34,61578982;;;;;;;;;;;
-58,40933513;-34,61870145;;;;;;;;;;;
-58,38036894;-34,6152391;;;;;;;;;;;
-58,40803414;-34,61828128;;;;;;;;;;;
-58,3816166;-34,61529543;;;;;;;;;;;
-58,40022771;-34,61644881;;;;;;;;;;;
-58,41521256;-34,61973047;;;;;;;;;;;
-58,42687663;-34,62058008;;;;;;;;;;;
-58,39773885;-34,61616327;;;;;;;;;;;
-58,37458026;-34,6149253;;;;;;;;;;;
-58,39914719;-34,61632318;;;;;;;;;;;
-58,42233081;-34,62019033;;;;;;;;;;;
-58,3960995;-34,61599534;;;;;;;;;;;
-58,40268915;-34,6167445;;;;;;;;;;;
-58,3874871;-34,61552986;;;;;;;;;;;
-58,38590635;-34,61549971;;;;;;;;;;;
-58,38448364;-34,61544049;;;;;;;;;;;
-58,3945987;-34,61588971;;;;;;;;;;;
-58,39038605;-34,61562811;;;;;;;;;;;
-58,42415881;-34,62034593;;;;;;;;;;;
-58,41394122;-34,61966299;;;;;;;;;;;
-58,40422105;-34,61339549;;;;;;;;;;;
-58,41178159;-34,60922259;;;;;;;;;;;
-58,39494567;-34,60815769;;;;;;;;;;;
-58,40055529;-34,6085562;;;;;;;;;;;
-58,40467371;-34,6087641;;;;;;;;;;;
-58,38202607;-34,60733771;;;;;;;;;;;
-58,40883745;-34,60911265;;;;;;;;;;;
-59,56647025;-35,5259137;;;;;;;;;;;
-59,56646088;-35,52590308;;;;;;;;;;;
-58,37504024;-34,60686539;;;;;;;;;;;
-58,42456504;-34,61010952;;;;;;;;;;;
-58,41038682;-34,60915686;;;;;;;;;;;
-58,39638296;-34,6082694;;;;;;;;;;;
-58,40191112;-34,60862041;;;;;;;;;;;
-58,38351248;-34,6074406;;;;;;;;;;;
-58,37647759;-34,60695642;;;;;;;;;;;
-58,38927082;-34,60781508;;;;;;;;;;;
-58,387739;-34,60770646;;;;;;;;;;;
-58,40340015;-34,60869784;;;;;;;;;;;
-58,39921626;-34,60847072;;;;;;;;;;;
-58,3807765;-34,60725645;;;;;;;;;;;
-58,42746108;-34,61051301;;;;;;;;;;;
-58,42602613;-34,61031223;;;;;;;;;;;
-58,39346494;-34,60805776;;;;;;;;;;;
-58,39067387;-34,60791015;;;;;;;;;;;
-58,38491936;-34,60752736;;;;;;;;;;;
-58,39772964;-34,60836746;;;;;;;;;;;
-58,38631296;-34,60760979;;;;;;;;;;;
-58,42891604;-34,6107166;;;;;;;;;;;
-58,45208144;-34,57013277;;;;;;;;;;;
-58,45383915;-34,56911755;;;;;;;;;;;
-58,45782608;-34,56556166;;;;;;;;;;;
-58,47905492;-34,57004396;;;;;;;;;;;
-58,46177868;-34,55939375;;;;;;;;;;;
-58,4571011;-34,55661354;;;;;;;;;;;
-58,44763421;-34,5509994;;;;;;;;;;;
-58,48877204;-34,57569179;;;;;;;;;;;
-58,49306435;-34,57820475;;;;;;;;;;;
-58,4608866;-34,55886422;;;;;;;;;;;
-58,46861077;-34,5636755;;;;;;;;;;;
-58,46452324;-34,56102295;;;;;;;;;;;
-58,45800981;-34,55715423;;;;;;;;;;;
-58,48547572;-34,57382543;;;;;;;;;;;
-58,46754094;-34,56296828;;;;;;;;;;;
-58,47997457;-34,57059089;;;;;;;;;;;
-58,47137155;-34,56545243;;;;;;;;;;;
-58,44985591;-34,55231617;;;;;;;;;;;
-58,46267732;-34,55992723;;;;;;;;;;;
-58,4521228;-34,5536596;;;;;;;;;;;
-58,45620772;-34,556082;;;;;;;;;;;
-58,48423193;-34,57309303;;;;;;;;;;;
-58,47629053;-34,56840024;;;;;;;;;;;
-58,46961124;-34,56432793;;;;;;;;;;;
-58,46357052;-34,56045745;;;;;;;;;;;
-58,45892041;-34,55769597;;;;;;;;;;;
-58,4654991;-34,56159994;;;;;;;;;;;
-58,45327461;-34,55434218;;;;;;;;;;;
-58,37506772;-34,63610765;;;;;;;;;;;
-58,37473282;-34,63784615;;;;;;;;;;;
-58,37309325;-34,64666319;;;;;;;;;;;
-58,37295933;-34,64741965;;;;;;;;;;;
-58,37724226;-34,62973034;;;;;;;;;;;
-58,37539771;-34,63441034;;;;;;;;;;;
-58,37282754;-34,64817315;;;;;;;;;;;
-58,376163;-34,63219143;;;;;;;;;;;
-58,37404582;-34,64159392;;;;;;;;;;;
-58,37429608;-34,64030649;;;;;;;;;;;
-58,37485885;-34,63719166;;;;;;;;;;;
-58,37365473;-34,64364218;;;;;;;;;;;
-58,37268283;-34,64881706;;;;;;;;;;;
-58,37389117;-34,64238621;;;;;;;;;;;
-58,37458394;-34,6386738;;;;;;;;;;;
-58,37579332;-34,63325286;;;;;;;;;;;
-58,3752305;-34,63526304;;;;;;;;;;;
-58,38795357;-34,59164769;;;;;;;;;;;
-58,38953217;-34,60179895;;;;;;;;;;;
-58,52562804;-34,65139144;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
-58,36812072;-34,5984364;;;;;;;;;;;
-58,36696213;-34,60524784;;;;;;;;;;;
-58,36724617;-34,6027417;;;;;;;;;;;
-58,36737265;-34,6016257;;;;;;;;;;;
-58,36753449;-34,60013261;;;;;;;;;;;
-58,36785846;-34,59922669;;;;;;;;;;;
-58,40544589;-34,65012802;;;;;;;;;;;
-58,41189082;-34,64949842;;;;;;;;;;;
-58,4132659;-34,64956005;;;;;;;;;;;
-58,40870275;-34,64935541;;;;;;;;;;;
-58,41010263;-34,64941631;;;;;;;;;;;
-58,41131481;-34,61405232;;;;;;;;;;;
-58,4014503;-34,61326574;;;;;;;;;;;
-58,37338354;-34,61138875;;;;;;;;;;;
-58,40654583;-34,61363195;;;;;;;;;;;
-58,39327181;-34,61277624;;;;;;;;;;;
-58,3719922;-34,61130159;;;;;;;;;;;
-58,38054345;-34,61183185;;;;;;;;;;;
-58,40860166;-34,61396599;;;;;;;;;;;
-58,381824;-34,61191637;;;;;;;;;;;
-58,40022685;-34,61320053;;;;;;;;;;;
-58,41597252;-34,61443894;;;;;;;;;;;
-58,39742912;-34,61305081;;;;;;;;;;;
-58,39887052;-34,61312827;;;;;;;;;;;
-58,37764992;-34,61165429;;;;;;;;;;;
-58,39615227;-34,6129754;;;;;;;;;;;
-58,40313565;-34,6133525;;;;;;;;;;;
-58,38748843;-34,6123775;;;;;;;;;;;
-58,38615916;-34,61227983;;;;;;;;;;;
-58,41287244;-34,6141153;;;;;;;;;;;
-58,38477226;-34,61215289;;;;;;;;;;;
-58,3947229;-34,61288171;;;;;;;;;;;
-58,39036037;-34,61256087;;;;;;;;;;;
-58,37905747;-34,61173632;;;;;;;;;;;
-58,40987506;-34,61399402;;;;;;;;;;;
-58,3889448;-34,61246663;;;;;;;;;;;
-58,41453205;-34,61428823;;;;;;;;;;;
-58,47648978;-34,62522275;;;;;;;;;;;
-58,46848591;-34,62290959;;;;;;;;;;;
-58,50348801;-34,58706608;;;;;;;;;;;
-58,49765604;-34,58348294;;;;;;;;;;;
-58,49878412;-34,58418143;;;;;;;;;;;
-58,49538512;-34,58207684;;;;;;;;;;;
-58,4999175;-34,58488308;;;;;;;;;;;
-58,44767181;-34,59884563;;;;;;;;;;;
-58,42735713;-34,61710279;;;;;;;;;;;
-58,48359969;-34,67100114;;;;;;;;;;;
-58,50283556;-34,65546901;;;;;;;;;;;
-58,5178491;-34,64427941;;;;;;;;;;;
-58,47949884;-34,67410176;;;;;;;;;;;
-58,48158712;-34,56718883;;;;;;;;;;;
-58,48794297;-34,570753;;;;;;;;;;;
-58,52893233;-34,62520559;;;;;;;;;;;
-58,50521869;-34,58293627;;;;;;;;;;;
-58,50374293;-34,58455849;;;;;;;;;;;
-58,50218687;-34,58628487;;;;;;;;;;;
-58,50451158;-34,58371293;;;;;;;;;;;
-58,36145609;-34,63011698;;;;;;;;;;;
-58,35801729;-34,63394157;;;;;;;;;;;
-58,35850183;-34,63311515;;;;;;;;;;;
-58,46578352;-34,61843146;;;;;;;;;;;
-58,45203655;-34,61571621;;;;;;;;;;;
-58,44669703;-34,61598511;;;;;;;;;;;
-58,46483236;-34,6180214;;;;;;;;;;;
